PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is in sitemap,Redirect URL,Redirect URL code,Redirect URL patch,Redirect URL patch status,Referenced in sitemaps,No. of all inlinks
0,https://estetiacrm.com.br/pricing,,text/html; charset=utf-8,false,308,0,true,https://estetiacrm.com.br/precos,200,,,https://estetiacrm.com.br/sitemap.xml,2
